fid,x,y,xa,ya
43,-137.5,287.2,-139.38372629650132,282.3806992758169
44,-117.5,187.2,-120.77032779208332,188.94909704350258
44,-117.5,287.2,-120.76141957652216,282.50933220417653
45,-97.5,187.2,-102.14246953241091,188.51592497701856
45,-97.5,287.2,-102.0009635466207,282.24834700174955
46,-77.5,187.2,-83.62670954296792,188.2968363866081
46,-77.5,287.2,-83.12359064066716,281.9881311864319
47,-57.5,187.2,-64.95238966557358,187.62167255176237
47,-57.5,287.2,-64.18705847667299,281.6094079244849
48,-37.5,187.2,-46.468215187237114,187.65645224822774
48,-37.5,287.2,-45.22798788964442,281.19071382599265
49,-17.5,187.2,-27.718174294233048,186.89740937997118
49,-17.5,287.2,-26.145824170870608,280.90553301106667
0,-192.5,107.2,-189.25530585226386,116.98096820953171
0,-192.5,207.2,-190.37203260758858,208.24854857990238
1,-172.5,107.2,-171.17735321064174,116.58535999306827
1,-172.5,207.2,-171.94717354557838,207.95775371055902
2,-152.5,107.2,-152.86836176799068,116.17352604743475
2,-152.5,207.2,-153.26560943274404,207.46700103896904
3,-132.5,207.2,-134.3558162710823,206.7880170290965
4,-112.5,207.2,-115.95117334964414,206.72470381188182
5,-92.5,207.2,-97.41400762599662,206.58344851560958
6,-72.5,207.2,-78.9257243116732,206.47056330617892
7,-52.5,207.2,-60.21553080842868,206.08883792227022
8,-32.5,207.2,-41.520174632287016,205.5871833270065
9,-12.5,207.2,-22.773211621250233,205.324713105998
10,-192.5,127.2,-189.41159784776394,134.9760795025838
10,-192.5,227.2,-190.3855290193809,226.66569697892746
11,-172.5,127.2,-171.2292206706982,134.71716741692484
11,-172.5,227.2,-171.76628415205064,226.1602919362262
12,-152.5,127.2,-152.8274103224534,134.39626148521336
12,-152.5,227.2,-153.2440184139689,226.0597221511713
13,-132.5,127.2,-134.47393923781172,134.12840240634566
13,-132.5,227.2,-134.66379840180278,225.75394679264883
14,-112.5,127.2,-116.11167113553485,133.66959488556273
14,-112.5,227.2,-115.97666425706436,225.2838382705446
15,-92.5,127.2,-97.64579426671538,133.3390425239899
15,-92.5,227.2,-97.3149270143908,225.27235892539417
16,-72.5,127.2,-79.21127778414747,132.97429506864412
16,-72.5,227.2,-78.71990214651481,224.98686185014773
17,-52.5,227.2,-60.071270346358396,224.7809845482678
18,-32.5,227.2,-41.19171744651191,224.21727258421842
19,-12.5,227.2,-22.318776501285875,223.741197511469
20,-192.5,147.2,-189.50023144180562,152.89131934882647
20,-192.5,247.2,-190.43242251896797,244.91052799829228
21,-172.5,147.2,-171.19503509254898,152.78085733089173
21,-172.5,247.2,-171.84116927320295,244.79735495015206
22,-152.5,147.2,-152.75387798783993,152.33122538766497
22,-152.5,247.2,-153.2121250694755,244.7640541326204
23,-132.5,147.2,-134.37171489427513,152.06886537475603
23,-132.5,247.2,-134.7045890021477,244.58432940867525
24,-112.5,147.2,-116.1149676973722,152.06092876585853
24,-112.5,247.2,-116.00758141845319,244.17618402530658
25,-92.5,147.2,-97.74219564770124,151.7619755492522
25,-92.5,247.2,-97.28512574719548,243.84651891772043
26,-72.5,147.2,-79.24471176376046,151.20838892533584
26,-72.5,247.2,-78.46521165673033,243.41981819350377
27,-52.5,147.2,-60.66527457850934,150.44421797827886
27,-52.5,247.2,-59.69868971069563,243.13538471552374
28,-32.5,147.2,-42.22275144967599,150.5521312629419
28,-32.5,247.2,-41.00562010633169,243.11416994841542
29,-12.5,147.2,-23.6351488098822,149.94442270016074
29,-12.5,247.2,-22.10402223096729,242.82694368790317
30,-192.5,167.2,-171.3009633423446,171.15379445135704
30,-192.5,267.2,-172.0565411763587,263.9310194569549
31,-172.5,167.2,-152.9433157796124,170.9686491941902
31,-172.5,267.2,-153.3976871886188,263.51176075470124
32,-152.5,167.2,-134.4500143560745,170.49349078769205
32,-152.5,267.2,-134.55327795383062,263.1194416284457
33,-132.5,167.2,-116.1290430140538,170.36053260307085
33,-132.5,267.2,-115.86300007978454,262.78710812864995
34,-112.5,167.2,-97.6179971983055,169.90175419213125
34,-112.5,267.2,-97.1733676733286,262.72560147985257
35,-92.5,167.2,-78.95997823847645,169.23083411804507
35,-92.5,267.2,-78.37657009329773,262.2623997070782
36,-72.5,167.2,-60.519596155004145,169.0768042668226
36,-72.5,267.2,-59.66257759599018,262.36582574360153
37,-52.5,167.2,-42.01895353385827,168.88050176643011
37,-52.5,267.2,-40.538721228702414,261.64903353047805
38,-32.5,167.2,-23.385936830491787,168.17776526437274
38,-32.5,267.2,-21.64985414044017,261.4077092832323
39,-12.5,167.2,-189.52307515019535,170.96375619765126
39,-12.5,267.2,-190.74152724909004,264.0491669260786
40,-192.5,187.2,-190.00564250256664,189.59801245264913
40,-192.5,287.2,-191.0928611217872,283.1269906173807
41,-172.5,187.2,-171.3627139078319,189.25467319829775
41,-172.5,287.2,-172.10143068603176,282.4621765973536
42,-152.5,187.2,-152.9813366027391,189.19912404042944
42,-152.5,287.2,-153.44821984256367,282.57809911576385
43,-132.5,187.2,-134.37731345901236,188.75265831408785
43,-132.5,287.2,-134.68894886799413,282.40680840427655
44,-112.5,187.2,-115.9983940821072,188.54393441995114
44,-112.5,287.2,-115.88245550740244,282.0052101486339
45,-92.5,187.2,-97.58291063913893,188.29102074169367
45,-92.5,287.2,-97.05162378184461,281.74527595069793
46,-72.5,187.2,-78.95092163570854,187.96794998942755
46,-72.5,287.2,-78.14139619066037,281.2208659284326
47,-52.5,187.2,-60.4554619411945,187.70114807966826
47,-52.5,287.2,-59.2750572140197,281.0473745517405
48,-32.5,187.2,-41.720315373281586,186.93369140566116
48,-32.5,287.2,-40.18051152814968,280.43614051599667
49,-12.5,187.2,-23.092550659619306,186.80415233856738
49,-12.5,287.2,-21.36096699663924,280.6056794907368
0,-187.5,107.2,-184.63239091591015,116.70557714258022
0,-187.5,207.2,-185.57666144942198,207.6462495053792
1,-167.5,107.2,-166.6457931178049,116.54636455546574
1,-167.5,207.2,-167.32227787262303,207.6440200179009
2,-147.5,207.2,-148.66195496240877,207.5387122532967
3,-127.5,207.2,-129.98766326082665,207.12556572675777
4,-107.5,207.2,-111.36313242788313,206.66448638387246
5,-87.5,207.2,-92.8126507973929,206.3943066937815
6,-67.5,207.2,-74.22348397551177,206.2981185161601
7,-47.5,207.2,-55.48235520304991,205.60546307410306
8,-27.5,207.2,-36.84836860698363,205.38266689078952
9,-7.5,207.2,-18.141997593237413,205.3033679495546
10,-187.5,127.2,-184.81740815115435,134.9713423502083
10,-187.5,227.2,-185.645103906419,226.23144064964825
11,-167.5,127.2,-166.62429721386013,134.5142563765341
11,-167.5,227.2,-167.22253081783393,226.11955284736806
12,-147.5,127.2,-148.14391938860857,134.00449656986567
12,-147.5,227.2,-148.7571123796781,226.03981302254016
13,-127.5,127.2,-129.79085387979717,133.81236952038861
13,-127.5,227.2,-130.02840704010777,225.7042961725513
14,-107.5,127.2,-111.5509850990391,133.78876285119694
14,-107.5,227.2,-111.28590566754269,225.2395141043485
15,-87.5,127.2,-93.23074425047554,133.50864928715427
15,-87.5,227.2,-92.75297278602324,225.16044968069872
16,-67.5,227.2,-74.10617969235788,224.81216434101077
17,-47.5,227.2,-55.23660800315208,224.26788444585438
18,-27.5,227.2,-36.58413156253103,224.0975186127808
19,-7.5,227.2,-17.775269171088073,223.91961335204982
20,-187.5,147.2,-185.03469999817543,153.1164698929485
20,-187.5,247.2,-186.04122969297498,245.16152012726891
21,-167.5,147.2,-166.6271937004484,152.4936879492963
21,-167.5,247.2,-167.17961159729458,244.69588232832618
22,-147.5,147.2,-148.2394198711724,152.500795366089
22,-147.5,247.2,-148.65370811774577,244.64136108983618
23,-127.5,147.2,-129.95763210303363,152.2678839315589
23,-127.5,247.2,-130.02037325362548,244.37632162781313
24,-107.5,147.2,-111.51251213372873,151.75269643857658
24,-107.5,247.2,-111.48054471470145,244.369555915037
25,-87.5,147.2,-93.03395738429515,151.4331335628859
25,-87.5,247.2,-92.63873901563308,243.77228036457862
26,-67.5,147.2,-74.6079777825961,151.021999878224
26,-67.5,247.2,-73.92090390273043,243.41774932606438
27,-47.5,147.2,-56.06694483720018,150.30387318271787
27,-47.5,247.2,-55.085009799080574,243.2280893895842
28,-27.5,147.2,-37.56347783611238,150.13757179574537
28,-27.5,247.2,-36.3593916202665,242.95810340639866
29,-7.5,147.2,-19.117823715861295,150.02225187567345
29,-7.5,247.2,-17.327936140564336,242.55285601450396
30,-187.5,167.2,-166.7882602885061,171.05659327427742
30,-187.5,267.2,-167.430043502583,263.4899017722227
31,-167.5,167.2,-148.19854659617604,170.52220243204687
31,-167.5,267.2,-148.75195612372028,263.5265352510891
32,-147.5,167.2,-129.85893637391322,170.3444973663497
32,-147.5,267.2,-130.03390224757672,263.2263151892068
33,-127.5,167.2,-111.47875737070198,170.02019891961808
33,-127.5,267.2,-111.2822174459893,262.9217276742199
34,-107.5,167.2,-93.10093228243645,169.866997984389
34,-107.5,267.2,-92.46095803091954,262.5916982107345
35,-87.5,167.2,-74.42435015556771,169.36149555921037
35,-87.5,267.2,-73.75981876315639,262.44985848349575
36,-67.5,167.2,-56.00453914507793,169.2576478263882
36,-67.5,267.2,-54.82408894746681,261.86602872871094
37,-47.5,167.2,-37.452866616976145,168.7565760049067
37,-47.5,267.2,-35.95548373130239,261.65077255011187
38,-27.5,167.2,-18.750559358846445,168.32507719230026
38,-27.5,267.2,-17.092250695432078,261.4716971394963
39,-7.5,167.2,-185.22328885493616,171.5835197042451
39,-7.5,267.2,-186.2217203069931,263.9537365135516
40,-187.5,187.2,-185.29673657261176,189.26669163148713
40,-187.5,287.2,-186.36432367927245,283.0843779545878
41,-167.5,187.2,-166.95272512157212,189.27171541244113
41,-167.5,287.2,-167.4857123068165,282.4801333471039
42,-147.5,187.2,-148.36923859938264,189.051882537981
42,-147.5,287.2,-148.77539996177984,282.3802853676462
43,-127.5,187.2,-129.97970884011218,188.76284840872972
43,-127.5,287.2,-130.00207931230273,282.09666276621374
44,-107.5,187.2,-111.31697769937816,188.25975632521912
44,-107.5,287.2,-111.25183919866394,281.810435020166
45,-87.5,187.2,-92.87538664124261,188.18496893192824
45,-87.5,287.2,-92.34930147635902,281.6136319382362
46,-67.5,187.2,-74.39057125176743,187.83794315841644
46,-67.5,287.2,-73.57521537626513,281.3195907999319
47,-47.5,187.2,-55.68572798880502,187.35208677946088
47,-47.5,287.2,-54.677195321423206,280.995859301895
48,-27.5,187.2,-37.287518332278104,187.32593554329645
48,-27.5,287.2,-35.62050701108238,280.6943021716983
49,-7.5,187.2,-18.488062076211193,186.72566286569793
49,-7.5,287.2,-16.694228470515363,280.67833905411254
0,-2.5,207.2,-13.454189818787757,205.50888562682462
1,17.5,207.2,5.3491530313409745,205.07692422689485
2,37.5,207.2,24.078454450821106,205.00990272118366
3,57.5,207.2,42.756267515193755,204.75972130640548
4,77.5,207.2,61.55629339724465,204.44303523957524
5,97.5,207.2,80.2709630601562,204.43404878252025
6,117.5,207.2,99.15301630078808,204.04181827742607
7,137.5,207.2,118.13688372053794,203.8078003660465
8,157.5,107.2,133.3613277430095,111.50780121835464
8,157.5,207.2,137.19042549480156,203.12415759975133
9,177.5,107.2,152.16154640954468,111.3970190303303
9,177.5,207.2,156.2380978794924,202.9597423834641
10,-2.5,227.2,-13.253750609012487,224.5243589392664
11,17.5,227.2,5.525719676956635,224.2384425351104
12,37.5,227.2,24.571699656529415,223.63640625162307
13,57.5,127.2,40.62379892156201,131.7758397040688
13,57.5,227.2,43.372681587768035,223.51354791229622
14,77.5,227.2,62.143167518440684,223.34386369105403
15,97.5,227.2,81.15494779271506,222.7555009400621
16,117.5,227.2,99.84865345297081,223.0167452091371
17,137.5,127.2,115.16873043646791,130.36518261770897
17,137.5,227.2,119.09588842435159,222.3263830535059
18,157.5,127.2,134.09573102286262,129.63616848019748
18,157.5,227.2,137.96133001308655,222.4219356705765
19,177.5,127.2,152.86580242661302,129.24130348697295
19,177.5,227.2,157.13547157201577,222.17638224887162
20,-2.5,147.2,-14.441445895043628,150.49636300478872
20,-2.5,247.2,-12.893237247645269,243.13268411327164
21,17.5,147.2,4.054510531233529,150.1481989917132
21,17.5,247.2,6.069844570258271,242.6620744802787
22,37.5,147.2,22.60950983949353,149.85828646153178
22,37.5,247.2,24.786076730921998,242.8119927642339
23,57.5,147.2,41.008010114331746,150.1151300355508
23,57.5,247.2,43.72860788215602,242.64784727925186
24,77.5,147.2,59.64931968959614,149.6701665925067
24,77.5,247.2,62.70985909998874,242.16483213976747
25,97.5,147.2,78.38847424601076,149.17634442421524
25,97.5,247.2,81.55250155353274,242.21495193989793
26,117.5,147.2,97.02433312077271,148.89894696088064
26,117.5,247.2,100.6191603145543,241.93771807015818
27,137.5,147.2,115.99342709605008,148.37828713547097
27,137.5,247.2,119.90831484242335,241.39553791726584
28,157.5,147.2,134.70393540277084,148.12215191048764
28,157.5,247.2,138.99792222882454,241.22835358895682
29,177.5,147.2,153.56872912766207,147.67895205204894
29,177.5,247.2,158.26539458676973,240.78295877718267
30,-2.5,167.2,4.391812594648982,168.60057181582886
30,-2.5,267.2,6.280791055729771,261.93764441236897
31,17.5,167.2,23.02164488920094,168.43198400494728
31,17.5,267.2,25.354810602232,261.48102066425764
32,37.5,167.2,41.631849195240015,168.1445337389976
32,37.5,267.2,44.1832466522175,261.3334674174213
33,57.5,167.2,60.30491045593914,167.77232197605238
33,57.5,267.2,63.28112940225403,260.9064720666201
34,77.5,167.2,79.14115611052917,167.24628489362377
34,77.5,267.2,82.22754205790297,260.82377798634946
35,97.5,167.2,97.82279768524042,167.1744015211923
35,97.5,267.2,101.20077713008841,260.9625715715425
36,117.5,167.2,116.68224291428422,166.66390876871915
36,117.5,267.2,120.43691739647964,260.5112536619105
37,137.5,167.2,135.52198255020176,166.41469497662766
37,137.5,267.2,139.91182840161585,259.6949150765583
38,157.5,167.2,154.33220024024843,166.13182304974845
38,157.5,267.2,159.06253853693283,259.904510778111
39,177.5,167.2,-14.062672954382476,168.6293643002238
39,177.5,267.2,-12.596468872497255,262.1262157630744
40,-2.5,187.2,-13.699125931384382,186.91020784229727
40,-2.5,287.2,-12.296869900006385,281.11143162337197
41,17.5,187.2,4.882142079501133,186.83704751042157
41,17.5,287.2,6.693891175632304,280.8658401390284
42,37.5,187.2,23.591566212880203,186.50395291280734
42,37.5,287.2,25.814115531879246,280.556273946038
43,57.5,187.2,42.11752853273035,186.5991389614047
43,57.5,287.2,44.58411735508623,280.5945655985333
44,77.5,187.2,60.776920968288145,186.29607071999806
44,77.5,287.2,63.670273640025485,280.1957064702191
45,97.5,187.2,79.70510233574899,185.7316178250747
45,97.5,287.2,82.80861905028497,280.01353400496834
46,117.5,187.2,98.4686389698126,185.6240778474094
46,117.5,287.2,101.8807968588364,279.5026713761233
47,137.5,187.2,117.36472571937476,185.26727603234872
47,137.5,287.2,121.0300628252523,279.579577468879
48,157.5,187.2,136.28128728710178,184.87887855918038
48,157.5,287.2,140.49811847070237,279.1617251150537
49,177.5,187.2,155.1985231741219,184.5030861694083
49,177.5,287.2,159.80515392606446,279.1161458559021
0,2.5,207.2,-8.561091723866113,205.6573725739614
1,22.5,207.2,10.284395857948892,205.15174418339532
2,42.5,207.2,29.060511925582784,205.2072064614782
3,62.5,207.2,47.80062735609809,204.81506732759874
4,82.5,207.2,66.51611263431526,204.75293902807996
5,102.5,207.2,85.39354653128117,204.44309962274235
6,122.5,207.2,104.21120547478831,204.32867676920267
7,142.5,207.2,123.00092776674647,204.30355774613432
8,162.5,107.2,138.65623027964617,111.29226709489262
8,162.5,207.2,142.04091941337978,203.92023781821928
9,182.5,107.2,157.41402820417696,111.34171639435034
9,182.5,207.2,161.30529774496904,203.36342748851635
10,2.5,227.2,-8.269185770051374,224.3496268316424
11,22.5,227.2,10.608405919887241,224.03176488527942
12,42.5,227.2,29.385016366129747,224.170280240996
13,62.5,227.2,48.386299783708814,223.4836937932708
14,82.5,227.2,67.12106015484424,223.58445073347397
15,102.5,227.2,86.0379448983812,223.27856803789194
16,122.5,127.2,101.4720482552803,130.68724000704572
16,122.5,227.2,104.90957983233731,223.15570237742753
17,142.5,127.2,120.3693041554005,130.24756887234386
17,142.5,227.2,123.97423885556155,223.0183388976546
18,162.5,127.2,139.30152604173958,129.73019533942696
18,162.5,227.2,142.87368193206873,222.83361079389084
19,182.5,127.2,158.0212153020886,129.55346994908138
19,182.5,227.2,162.22738114463993,222.37465100319054
20,2.5,147.2,-9.418618822463273,150.50487468042508
20,2.5,247.2,-7.953101473326559,243.17770793084077
21,22.5,147.2,9.085517095348191,150.27561832441668
21,22.5,247.2,11.021693627630603,242.80174885709434
22,42.5,147.2,27.714704816435223,149.8470699126181
22,42.5,247.2,29.81543169427782,242.71956468901442
23,62.5,147.2,46.19234377384315,149.8436957730184
23,62.5,247.2,48.781232996506574,242.70543324034483
24,82.5,147.2,64.81412000201398,149.6035160058308
24,82.5,247.2,67.68858498328692,242.3803258755179
25,102.5,147.2,83.51548884443092,149.19793669858035
25,102.5,247.2,86.68894039169756,242.04032959233672
26,122.5,147.2,102.31480813313016,148.60702273177526
26,122.5,247.2,105.7651961362585,241.94202032505254
27,142.5,147.2,121.03913091327239,148.71469947463385
27,142.5,247.2,125.05374029925984,241.29088157751266
28,162.5,147.2,139.85347610510084,148.13711920902958
28,162.5,247.2,144.15817053767827,241.09778762998826
29,182.5,147.2,158.67266514746913,147.970727061421
29,182.5,247.2,163.27157673230835,241.15370510760633
30,2.5,167.2,9.350028961091803,168.67241205342316
30,2.5,267.2,11.23434067601275,262.0171991035198
31,22.5,167.2,28.18954321174648,168.13220562173518
31,22.5,267.2,30.3527271483877,261.41000223028175
32,42.5,167.2,46.68464025577918,167.9354076191818
32,42.5,267.2,49.137142738920694,261.6331529328969
33,62.5,167.2,65.2710008340295,168.10964772539378
33,62.5,267.2,68.23876656086856,261.12956555564347
